plant_code,plant_name,year,state,net_gen_mwh,consumption_ML,withdrawal_ML,discharge_ML,facility_age_yrs,cooling_category,cooling_type_eia,n_cooling_systems,primary_fuel,LAT,LON,ashrae_zone,moisture_regime,ba_climate_zone,bws_raw,max_temp_f,min_temp_f,mean_temp_f,state_water_intensity_L_per_MWh,capacity_mw
6118,PSEG Hope Creek Generating Station,2021,NJ,9080057.0,16110.103079810002,79565.30945081,63455.206371,35,Closed,RN,1,NUC,39.4666,-75.5377,4A,A,Mixed-Humid,0.355848805,66.3,47.6,57.0,498.99284424211896,1290.7
6118,PSEG Hope Creek Generating Station,2022,NJ,9198676.0,12769.323553000002,81420.005149,68650.681596,36,Closed,RN,1,NUC,39.4666,-75.5377,4A,A,Mixed-Humid,0.355848805,66.3,46.6,56.4,446.906278716345,1290.7
6118,PSEG Hope Creek Generating Station,2023,NJ,9938423.0,18323.655646000003,83444.44241700001,65120.786771,37,Closed,RN,1,NUC,39.4666,-75.5377,4A,A,Mixed-Humid,0.355848805,67.7,47.9,57.8,510.40065575294307,1290.7
6040,Beaver Valley,2024,PA,14460825.0,19102.2009207,73743.24666474,54641.045744040006,48,Closed,RN,2,NUC,40.6219,-80.4336,5A,A,Cold,0.176300101,65.9,46.9,56.4,1028.33184868683,1846.8
6040,Beaver Valley,2022,PA,14750027.0,27631.54351385,77749.24007626002,50117.70791864,46,Closed,RN,2,NUC,40.6219,-80.4336,5A,A,Cold,0.176300101,60.9,42.1,51.5,1135.816208083482,1846.8
6040,Beaver Valley,2023,PA,15012453.0,25927.99923696,77393.75222316002,51465.7529862,47,Closed,RN,2,NUC,40.6219,-80.4336,5A,A,Cold,0.176300101,63.7,45.0,54.4,1089.5722832110791,1846.8
6040,Beaver Valley,2021,PA,14381396.0,29630.38383943,74993.18526133001,41955.92863649,45,Closed,RN,2,NUC,40.6219,-80.4336,5A,A,Cold,0.176300101,62.3,44.1,53.2,1188.6384207251313,1846.8
408,Valley (CA),2024,CA,1514255.0,1201.07652431,1558.83562341,357.7590991,20,Closed,RI,1,NG,34.244991,-118.391327,3B,B,Hot-Dry,1.509648074,74.9,55.8,65.4,177.1685916233332,690.5
408,Valley (CA),2021,CA,1192624.0,915.14936537,1131.93979607,216.79043070000003,17,Closed,RI,1,NG,34.244991,-118.391327,3B,B,Hot-Dry,1.509648074,74.5,56.6,65.6,180.6069952463169,690.5
408,Valley (CA),2023,CA,1509011.0,968.8264791700001,1214.33681554,222.79030555,19,Closed,RI,1,NG,34.244991,-118.391327,3B,B,Hot-Dry,1.509648074,73.5,56.9,65.2,196.1989634429307,690.5
408,Valley (CA),2022,CA,2075370.0,1527.64763042,2010.6243069099999,369.41437649,18,Closed,RI,1,NG,34.244991,-118.391327,3B,B,Hot-Dry,1.509648074,75.3,56.4,65.9,175.26246227243382,690.5
56150,McIntosh Combined Cycle Facility,2022,GA,8637475.0,6169.0902478200005,7028.253399290001,859.12908278,17,Closed,RI,2,NG,32.3478,-81.1817,2A,A,Hot-Humid,0.230909114,78.3,57.1,67.7,1802.497765144944,1376.6
56150,McIntosh Combined Cycle Facility,2024,GA,8034741.0,5292.32493985,5922.2966574600005,629.97550302,19,Closed,RI,2,NG,32.3478,-81.1817,2A,A,Hot-Humid,0.230909114,79.3,59.2,69.3,1374.658807445936,1376.6
56150,McIntosh Combined Cycle Facility,2021,GA,8586543.0,5645.87466303,6952.3483579700005,1272.39364871,16,Closed,RI,2,NG,32.3478,-81.1817,2A,A,Hot-Humid,0.230909114,77.7,57.3,67.5,1654.8126797433392,1376.6
56150,McIntosh Combined Cycle Facility,2023,GA,9107240.0,5596.497774990001,6405.94713693,809.41529325,18,Closed,RI,2,NG,32.3478,-81.1817,2A,A,Hot-Humid,0.230909114,79.3,58.7,69.0,1527.9196715594371,1376.6
141,Agua Fria,2022,AZ,133958.0,837.2569838000001,1293.7774298,456.520446,65,Closed,RI,3,NG,33.5561,-112.2153,2B,B,Hot-Dry,1.058806803,87.8,64.3,76.0,1649.279514148895,737.5
141,Agua Fria,2024,AZ,234752.0,908.5741082000001,1562.9200808,654.3459726000001,67,Closed,RI,3,NG,33.5561,-112.2153,2B,B,Hot-Dry,1.058806803,90.4,66.6,78.5,1447.974905796489,737.5
141,Agua Fria,2023,AZ,152080.0,887.300104,1363.9967853,476.77238950000003,66,Closed,RI,3,NG,33.5561,-112.2153,2B,B,Hot-Dry,1.058806803,88.8,65.3,77.0,1487.918450667501,737.5
141,Agua Fria,2021,AZ,123379.0,879.0138415100001,1214.31031767,354.22352616,64,Closed,RI,3,NG,33.5561,-112.2153,2B,B,Hot-Dry,1.058806803,88.2,64.5,76.3,1543.692044522998,638.5
1915,Allen S King,2022,MN,1171140.969,405.44390887000003,202728.99529760002,202323.66116562,54,Open,ON,1,SUB,45.03,-92.7786,6A,A,Cold,0.319254149,55.2,36.8,46.0,1062.749259741014,598.4
1915,Allen S King,2021,MN,1297883.959,2663.34633862,233783.37088542,231120.02454680004,53,Open,ON,1,SUB,45.03,-92.7786,6A,A,Cold,0.319254149,59.0,40.5,49.8,1172.013261890327,598.4
1915,Allen S King,2024,MN,543855.995,213.17914956,106565.36708305,106352.24471464001,56,Open,ON,1,SUB,45.03,-92.7786,6A,A,Cold,0.319254149,59.6,41.8,50.8,990.678718374976,598.4
1915,Allen S King,2023,MN,928386.998,1933.9319003100002,140029.09178390002,138197.32052867,55,Open,ON,1,SUB,45.03,-92.7786,6A,A,Cold,0.319254149,58.4,40.8,49.6,1437.922678375781,598.4
3845,Transalta Centralia Generation,2022,WA,3555036.971,14589.727222,16528.992765,1903.6448349,50,Closed,RI,1,SUB,46.755938,-122.859764,4C,C,Marine,0.186900112,61.2,40.0,50.6,377.49507728669124,729.9
3845,Transalta Centralia Generation,2021,WA,3114314.96,14283.612471530001,16541.9767213,2258.4134601,49,Closed,RI,1,RC,46.755938,-122.859764,4C,C,Marine,0.186900112,61.6,41.0,51.3,405.98792263295303,729.9
3845,Transalta Centralia Generation,2024,WA,2831743.998,11060.08223406,19780.53125106,8891.65554048,52,Closed,RI,1,SUB,46.755938,-122.859764,4C,C,Marine,0.186900112,62.1,41.8,52.0,431.277965208449,729.9
3845,Transalta Centralia Generation,2023,WA,4143371.978,20636.82506175,20716.038551409998,3767.2248903600002,51,Closed,RI,1,SUB,46.755938,-122.859764,4C,C,Marine,0.186900112,62.5,40.8,51.7,470.955178473927,729.9
55146,Green Country Energy LLC,2023,OK,3853699.0,3495.09933628,3851.74173943,355.54463425,21,Closed,RI,3,NG,35.9833,-95.9346,3A,A,Mixed-Humid,0.341006687,73.7,51.3,62.5,870.486291687026,903.9
55146,Green Country Energy LLC,2022,OK,3172915.0,2959.61523768,3257.7617001000003,298.15403324,20,Closed,RI,3,NG,35.9833,-95.9346,3A,A,Mixed-Humid,0.341006687,73.5,50.2,61.9,861.2937168713011,903.9
55146,Green Country Energy LLC,2021,OK,3332687.0,3281.79526819,3578.4994894,296.31432398000004,19,Closed,RI,3,NG,35.9833,-95.9346,3A,A,Mixed-Humid,0.341006687,72.8,51.6,62.2,942.0769634411021,903.9
55146,Green Country Energy LLC,2024,OK,4245662.0,3897.81774995,4313.42169926,415.60394931,22,Closed,RI,3,NG,35.9833,-95.9346,3A,A,Mixed-Humid,0.341006687,75.0,52.6,63.8,1013.561607753783,903.9
60302,Keys Energy Center,2024,MD,4916094.0,0.0,0.0,0.0,6,Dry-Hybrid,DC,1,NG,38.695519,-76.827785,4A,A,Mixed-Humid,0.282842881,70.2,53.3,61.8,292.7866636446689,830.6
60302,Keys Energy Center,2023,MD,4202671.0,0.0,0.0,0.0,5,Dry-Hybrid,DC,1,NG,38.695519,-76.827785,4A,A,Mixed-Humid,0.282842881,70.1,52.2,61.2,258.2845882618413,830.6
60302,Keys Energy Center,2022,MD,4581870.0,0.0,0.0,0.0,4,Dry-Hybrid,DC,1,NG,38.695519,-76.827785,4A,A,Mixed-Humid,0.282842881,68.3,50.6,59.5,262.2843698912595,830.6
60302,Keys Energy Center,2021,MD,4934380.0,0.0,0.0,0.0,3,Dry-Hybrid,DC,1,NG,38.695519,-76.827785,4A,A,Mixed-Humid,0.282842881,69.0,51.9,60.4,279.93993913202513,830.6
50658,Covanta Fairfax Energy,2024,VA,641658.002,1574.9955387,1790.82068985,278.05729155,34,Closed,RI,1,MSW,38.695,-77.2411,4A,A,Mixed-Humid,0.340090219,70.2,53.3,61.8,134.98135808287202,124.0
50658,Covanta Fairfax Energy,2021,VA,693204.006,269.899733,429.64403500000003,160.122843,31,Closed,RI,1,MSW,38.695,-77.2411,4A,A,Mixed-Humid,0.340090219,69.0,51.9,60.4,225.4075701621309,124.0
50658,Covanta Fairfax Energy,2022,VA,724285.998,1978.6565194600003,2122.2144083000003,143.55788884,32,Closed,RI,1,MSW,38.695,-77.2411,4A,A,Mixed-Humid,0.340090219,68.3,50.6,59.5,247.2829983723718,124.0
50658,Covanta Fairfax Energy,2023,VA,690026.994,1662.12432067,1835.2046221,173.04244733000002,33,Closed,RI,1,MSW,38.695,-77.2411,4A,A,Mixed-Humid,0.340090219,70.1,52.2,61.2,234.21114682058501,124.0
55463,Redbud Power Plant,2023,OK,5026413.0,3408.1938935000003,4582.36750894,1174.17361544,20,Closed,RI,4,NG,35.6856,-97.2264,3A,A,Mixed-Humid,0.341006687,73.0,49.9,61.4,870.486291687026,1433.6
55463,Redbud Power Plant,2022,OK,3944888.0,3341.6728835700005,4500.6367216300005,1158.9524818300001,19,Closed,RI,4,NG,35.6856,-97.2264,3A,A,Mixed-Humid,0.341006687,73.2,48.9,61.0,861.2937168713011,1433.6
1464,Big Cajun 1,2024,LA,151045.0,271.44039487,763.75189242,492.31149755000007,52,Closed,RI,2,NG,30.6739,-91.3556,2A,A,Hot-Humid,0.156628614,83.0,62.0,72.5,1142.39822523866,492.8
1464,Big Cajun 1,2023,LA,268065.0,493.3903394,1412.5370977300001,919.14675833,51,Closed,RI,2,NG,30.6739,-91.3556,2A,A,Hot-Humid,0.156628614,83.4,61.7,72.5,1027.9334361770352,492.8
1464,Big Cajun 1,2022,LA,142648.0,180.42778224000003,552.3178168700001,371.89003463,50,Closed,RI,2,NG,30.6739,-91.3556,2A,A,Hot-Humid,0.156628614,80.1,57.5,68.8,922.1581557052341,492.8
1464,Big Cajun 1,2021,LA,72157.0,92.15959186,279.35190177,187.19230991,49,Closed,RI,2,NG,30.6739,-91.3556,2A,A,Hot-Humid,0.156628614,78.4,58.6,68.5,986.692488210525,492.8
50815,"Odyssey Energy Altura Cogen, LLC",2024,TX,3540717.0,1725.6548567,1960.7591009799999,235.10802969000002,39,Closed,RI,1,NG,29.8161,-95.10773,2A,A,Hot-Humid,1.107253721,82.8,65.6,74.2,777.322845056421,643.6
50815,"Odyssey Energy Altura Cogen, LLC",2021,TX,3248923.0,1239.6460668000002,1526.61042808,285.94987140000006,36,Closed,RI,1,NG,29.8161,-95.10773,2A,A,Hot-Humid,1.107253721,81.5,64.5,73.0,920.3527687577041,643.6
50815,"Odyssey Energy Altura Cogen, LLC",2023,TX,3647597.0,1790.99481871,2059.8459931400002,268.85117443,38,Closed,RI,1,NG,29.8161,-95.10773,2A,A,Hot-Humid,1.107253721,83.1,65.3,74.2,776.325582577331,643.6
50815,"Odyssey Energy Altura Cogen, LLC",2022,TX,3190253.0,1370.1632181900002,1655.93896073,263.06706795,37,Closed,RI,1,NG,29.8161,-95.10773,2A,A,Hot-Humid,1.107253721,81.5,62.5,72.0,721.372033824905,643.6
55293,Morgan Energy Center,2021,AL,4031284.0,3037.88237484,3579.63889781,541.75652297,18,Closed,RI,1,NG,34.6397,-87.0639,3A,A,Mixed-Humid,0.153045352,72.6,51.6,62.1,1026.8621386491652,900.0
55293,Morgan Energy Center,2022,AL,5032840.0,3763.0609393600002,4431.48106634,668.4201269800001,19,Closed,RI,1,NG,34.6397,-87.0639,3A,A,Mixed-Humid,0.153045352,73.5,51.3,62.4,795.557928922159,900.0
55293,Morgan Energy Center,2024,AL,4359154.0,3685.10042041,4376.63047544,691.53005503,21,Closed,RI,1,NG,34.6397,-87.0639,3A,A,Mixed-Humid,0.153045352,75.5,54.2,64.8,745.413725026224,900.0
55293,Morgan Energy Center,2023,AL,5422456.0,4302.29637927,4992.2365621,689.94018283,20,Closed,RI,1,NG,34.6397,-87.0639,3A,A,Mixed-Humid,0.153045352,74.9,53.0,63.9,874.7178713079221,900.0
2712,Roxboro,2022,NC,5460053.011,5602.406800000001,998671.1058592,993068.6990592,56,Open,OC,4,BIT,36.4833,-79.0731,3A,A,Mixed-Humid,0.466937329,70.3,46.9,58.6,623.1265088468831,2558.2
55419,Plaquemine Cogeneration Plant,2023,LA,4969128.999,2844.06938284,3792.08746324,948.0294366300001,19,Closed,RI,1,NG,30.3217,-91.2347,2A,A,Hot-Humid,0.156628614,83.4,61.7,72.5,1027.9334361770352,987.0
55419,Plaquemine Cogeneration Plant,2021,LA,4996202.0,5738.88597214,6010.77304539,271.8681462,17,Closed,RI,1,NG,30.3217,-91.2347,2A,A,Hot-Humid,0.156628614,78.4,58.6,68.5,986.692488210525,987.0
55419,Plaquemine Cogeneration Plant,2024,LA,4831690.997,2887.9839242499997,3609.8199717400003,721.9647514300001,20,Closed,RI,1,NG,30.3217,-91.2347,2A,A,Hot-Humid,0.156628614,83.0,62.0,72.5,1142.39822523866,987.0
55714,Magnet Cove,2022,AR,3311472.0,1467.9819980000002,1485.394884,40.503887,17,Closed,RI,1,NG,34.4297,-92.8317,3A,A,Mixed-Humid,0.408889176,74.7,51.9,63.3,1076.236169840238,746.0
55714,Magnet Cove,2024,AR,4259463.0,3167.2904011,3182.21627273,46.821736290000004,19,Closed,RI,1,NG,34.4297,-92.8317,3A,A,Mixed-Humid,0.408889176,76.0,54.8,65.4,1029.7235633797732,746.0
2393,Gilbert,2022,NJ,94615.0,61.732466280000004,207.84172146,161.23953895,45,Closed,RI,1,NG,40.565833,-75.163889,4A,A,Mixed-Humid,0.355848805,62.9,41.5,52.2,446.906278716345,512.0
2393,Gilbert,2021,NJ,68804.0,117.53319509,420.93002118,303.84728988,44,Closed,RI,1,NG,40.565833,-75.163889,4A,A,Mixed-Humid,0.355848805,63.2,43.5,53.3,498.99284424211896,512.0
2393,Gilbert,2024,NJ,54750.0,22.9017305,52.121310290000004,29.21957979,47,Closed,RI,1,NG,40.565833,-75.163889,4A,A,Mixed-Humid,0.355848805,64.4,43.9,54.2,530.816931471863,512.0
2393,Gilbert,2023,NJ,26794.0,18.57122146,101.86159769,83.21466803,46,Closed,RI,1,NG,40.565833,-75.163889,4A,A,Mixed-Humid,0.355848805,64.0,43.3,53.6,510.40065575294307,512.0
52006,LaO Energy Systems,2022,LA,1810498.0,0.17034345,142168.66229705,142168.4540995,64,Open,ON,2,NG,30.3186,-91.2325,2A,A,Hot-Humid,0.156628614,80.1,57.5,68.8,922.1581557052341,464.5
52006,LaO Energy Systems,2021,LA,1740469.42,0.18169968,135669.14361033,122119.36315058,63,Open,ON,2,NG,30.3186,-91.2325,2A,A,Hot-Humid,0.156628614,78.4,58.6,68.5,986.692488210525,464.5
52006,LaO Energy Systems,2023,LA,1801995.0,0.20819755,115293.64432793,115293.43613038,65,Open,ON,2,NG,30.3186,-91.2325,2A,A,Hot-Humid,0.156628614,83.4,61.7,72.5,1027.9334361770352,464.5
52006,LaO Energy Systems,2024,LA,1441323.0,0.16655804,96640.85485325001,96640.6845098,66,Open,ON,2,NG,30.3186,-91.2325,2A,A,Hot-Humid,0.156628614,83.0,62.0,72.5,1142.39822523866,464.5
8068,Santan,2024,AZ,6017825.0,5619.76669026,7578.852640020001,1987.93834478,50,Closed,RI,3,NG,33.3325,-111.7503,2B,B,Hot-Dry,1.058806803,90.4,66.6,78.5,1447.974905796489,1326.0
8068,Santan,2023,AZ,5697255.0,5388.7317617300005,8153.318890800001,2764.58712907,49,Closed,RI,3,NG,33.3325,-111.7503,2B,B,Hot-Dry,1.058806803,88.8,65.3,77.0,1487.918450667501,1326.0
8068,Santan,2022,AZ,3707123.0,3558.4973829600003,5510.16771453,1951.6703315700001,48,Closed,RI,3,NG,33.3325,-111.7503,2B,B,Hot-Dry,1.058806803,87.8,64.3,76.0,1649.279514148895,1326.0
8068,Santan,2021,AZ,5053431.0,5783.8036472,9816.855169400002,4033.0477367900007,47,Closed,RI,3,NG,33.3325,-111.7503,2B,B,Hot-Dry,1.058806803,88.2,64.5,76.3,1543.692044522998,1326.0
7238,Cane Island,2023,FL,4188869.0,3723.77216897,4821.46157536,1000.9381122000001,28,Closed,RI,3,NG,28.2764,-81.533,2A,A,Hot-Humid,0.390419117,85.4,65.7,75.6,786.263275983292,706.0
7238,Cane Island,2024,FL,4095261.0,3896.57992088,4916.26716881,1021.39825325,29,Closed,RI,3,NG,28.2764,-81.533,2A,A,Hot-Humid,0.390419117,84.7,65.3,75.0,838.3079358847431,706.0
7238,Cane Island,2021,FL,3421148.0,3229.8253743,4060.11341829,841.08403331,26,Closed,RI,3,NG,28.2764,-81.533,2A,A,Hot-Humid,0.390419117,84.4,65.0,74.7,614.3257591704711,706.0
7238,Cane Island,2022,FL,3652549.0,2951.13591928,3945.6009803800002,988.0450057400001,27,Closed,RI,3,NG,28.2764,-81.533,2A,A,Hot-Humid,0.390419117,85.0,65.4,75.2,698.135737432875,706.0
56476,Gateway Generating Station,2021,CA,3433178.0,0.0,0.0,0.0,12,Dry-Hybrid,DC,1,NG,38.0175,-121.7587,3B,B,Hot-Dry,1.509648074,74.9,50.2,62.6,180.6069952463169,619.7
56476,Gateway Generating Station,2024,CA,2866951.0,0.0,0.0,0.0,15,Dry-Hybrid,DC,1,NG,38.0175,-121.7587,3B,B,Hot-Dry,1.509648074,75.5,51.2,63.3,177.1685916233332,619.7
56476,Gateway Generating Station,2023,CA,3085208.0,0.0,0.0,0.0,14,Dry-Hybrid,DC,1,NG,38.0175,-121.7587,3B,B,Hot-Dry,1.509648074,72.5,49.6,61.0,196.1989634429307,619.7
56476,Gateway Generating Station,2022,CA,2438705.0,0.0,0.0,0.0,13,Dry-Hybrid,DC,1,NG,38.0175,-121.7587,3B,B,Hot-Dry,1.509648074,75.0,49.2,62.1,175.26246227243382,619.7
55656,"Pastoria Energy Facility, LLC",2021,CA,4259151.0,3719.6536428900004,3719.6536428900004,0.0,16,Closed,RI,2,NG,34.9556,-118.844,3B,B,Hot-Dry,1.509648074,71.5,52.7,62.1,180.6069952463169,779.0
55664,Harrison County Power Project,2024,TX,3247919.0,2773.54719454,3528.96361414,759.04284238,21,Closed,RI,1,NG,32.3958,-94.4367,3A,A,Hot-Humid,1.107253721,79.4,57.9,68.6,777.322845056421,570.0
55664,Harrison County Power Project,2022,TX,2762067.0,2509.7192591800003,3474.0713837300004,964.35969537,19,Closed,RI,1,NG,32.3958,-94.4367,3A,A,Hot-Humid,1.107253721,78.8,54.8,66.8,721.372033824905,570.0
55664,Harrison County Power Project,2021,TX,2867642.0,2571.60314186,3575.59607993,1004.32983956,18,Closed,RI,1,NG,32.3958,-94.4367,3A,A,Hot-Humid,1.107253721,76.6,55.4,66.0,920.3527687577041,570.0
57978,Lodi Energy Center,2021,CA,1725367.0,232.31818252000002,438.30883849,205.98687056,9,Closed,RI,1,NG,38.088056,-121.3875,3B,B,Hot-Dry,1.509648074,75.9,48.3,62.1,180.6069952463169,288.9
57978,Lodi Energy Center,2022,CA,840306.0,97.51594701,189.71717838,92.20123137,10,Closed,RI,1,NG,38.088056,-121.3875,3B,B,Hot-Dry,1.509648074,78.5,48.8,63.7,175.26246227243382,288.9
57978,Lodi Energy Center,2023,CA,1112510.0,112.60459127,219.29258671,105.17383144,11,Closed,RI,1,NG,38.088056,-121.3875,3B,B,Hot-Dry,1.509648074,76.0,48.9,62.4,196.1989634429307,288.9
57978,Lodi Energy Center,2024,CA,776167.0,76.13216591999999,146.58621684,70.4464801,12,Closed,RI,1,NG,38.088056,-121.3875,3B,B,Hot-Dry,1.509648074,78.2,51.1,64.7,177.1685916233332,288.9
55501,Kiamichi Energy Facility,2024,OK,5313755.0,4532.3471012,4982.0159551,453.6435344,22,Closed,RI,2,NG,34.6831,-95.9349,3A,A,Mixed-Humid,0.341006687,76.4,53.4,64.9,1013.561607753783,1370.0
55501,Kiamichi Energy Facility,2023,OK,5024481.2,4431.8823198,4955.9723343000005,539.799466,21,Closed,RI,2,NG,34.6831,-95.9349,3A,A,Mixed-Humid,0.341006687,75.2,52.0,63.6,870.486291687026,1370.0
55501,Kiamichi Energy Facility,2022,OK,4843211.0,4266.3084864,4944.237563300001,683.4179214,20,Closed,RI,2,NG,34.6831,-95.9349,3A,A,Mixed-Humid,0.341006687,75.2,50.6,62.9,861.2937168713011,1370.0
55501,Kiamichi Energy Facility,2021,OK,4209584.0,3528.7213479,4122.2357818,592.795206,19,Closed,RI,2,NG,34.6831,-95.9349,3A,A,Mixed-Humid,0.341006687,73.8,51.4,62.6,942.0769634411021,1370.0
55187,Channelview Cogeneration Plant,2024,TX,5799983.0,2402.63001028,2402.63001028,0.0,23,Closed,RI,2,NG,29.836952,-95.121744,2A,A,Hot-Humid,1.107253721,82.8,65.6,74.2,777.322845056421,918.3
55187,Channelview Cogeneration Plant,2023,TX,4962494.0,1652.61915616,1652.61915616,0.0,22,Closed,RI,2,NG,29.836952,-95.121744,2A,A,Hot-Humid,1.107253721,83.1,65.3,74.2,776.325582577331,918.3
55187,Channelview Cogeneration Plant,2022,TX,5584156.0,2633.7747157,2633.7747157,0.0,21,Closed,RI,2,NG,29.836952,-95.121744,2A,A,Hot-Humid,1.107253721,81.5,62.5,72.0,721.372033824905,918.3
55187,Channelview Cogeneration Plant,2021,TX,5376978.0,2504.8966468400004,2504.8966468400004,0.0,20,Closed,RI,2,NG,29.836952,-95.121744,2A,A,Hot-Humid,1.107253721,81.5,64.5,73.0,920.3527687577041,918.3
55225,Oneta Energy Center,2023,OK,5621549.0,4988.39815636,6259.088370570001,1270.69021421,21,Closed,RI,2,NG,36.0119,-95.6967,3A,A,Mixed-Humid,0.341006687,73.7,51.3,62.5,870.486291687026,1214.0
55225,Oneta Energy Center,2024,OK,5647008.0,5064.579532610001,6288.63349562,1224.03882137,22,Closed,RI,2,NG,36.0119,-95.6967,3A,A,Mixed-Humid,0.341006687,75.0,52.6,63.8,1013.561607753783,1214.0
55225,Oneta Energy Center,2021,OK,3893485.0,3491.54483629,4305.101368080001,813.56410261,19,Closed,RI,2,NG,36.0119,-95.6967,3A,A,Mixed-Humid,0.341006687,72.8,51.6,62.2,942.0769634411021,1214.0
55225,Oneta Energy Center,2022,OK,4045619.0,3779.4214813800004,4618.25319574,838.83928518,20,Closed,RI,2,NG,36.0119,-95.6967,3A,A,Mixed-Humid,0.341006687,73.5,50.2,61.9,861.2937168713011,1214.0
55927,Jasper,2023,SC,5318402.06,3711.41280532,5082.41638453,1371.00357921,19,Closed,RI,1,NG,32.3594,-81.1242,2A,A,Hot-Humid,0.36714078,79.3,58.7,69.0,2886.903194994574,1068.2
55927,Jasper,2024,SC,4613680.993,3512.11853964,4741.4910037,1272.8062584000002,20,Closed,RI,1,NG,32.3594,-81.1242,2A,A,Hot-Humid,0.36714078,79.3,59.2,69.3,913.0346653790909,1068.2
55927,Jasper,2021,SC,4742819.032,3666.6162633800004,4865.81522433,1199.20274636,17,Closed,RI,1,NG,32.3594,-81.1242,2A,A,Hot-Humid,0.36714078,77.7,57.3,67.5,901.905343453639,1001.7
55927,Jasper,2022,SC,5083538.023,3769.80275457,5336.91328424,1567.1105296700002,18,Closed,RI,1,NG,32.3594,-81.1242,2A,A,Hot-Humid,0.36714078,78.3,57.1,67.7,937.5456448357991,1068.2
469,Cherokee,2024,CO,3397493.0,3191.02870721,3191.02870721,0.0,56,Closed,RI,2,NG,39.807275,-104.964548,5B,B,Cold,1.284841675,68.2,39.6,53.9,700.6470730621251,1006.4
469,Cherokee,2023,CO,3559506.0,3645.35361541,3645.35361541,0.0,55,Closed,RI,2,NG,39.807275,-104.964548,5B,B,Cold,1.284841675,64.4,37.8,51.1,776.843322188015,1006.4
469,Cherokee,2022,CO,3221120.0,3829.0557773,4855.976943740001,1038.23954234,54,Closed,RI,2,NG,39.807275,-104.964548,5B,B,Cold,1.284841675,66.0,36.8,51.4,863.0511010346211,1006.4
469,Cherokee,2021,CO,3005952.0,2827.15617096,4048.65119681,1221.48745503,53,Closed,RI,2,NG,39.807275,-104.964548,5B,B,Cold,1.284841675,66.7,38.7,52.7,961.537772528365,1006.4
57394,Genesis Solar Energy Project,2024,CA,623699.0,0.0,0.0,0.0,11,Dry-Hybrid,DC,2,SUN,33.665,-114.998055,3B,B,Hot-Dry,1.509648074,90.1,61.6,75.8,177.1685916233332,250.0
57394,Genesis Solar Energy Project,2022,CA,613707.0,0.0,0.0,0.0,9,Dry-Hybrid,DC,2,SUN,33.665,-114.998055,3B,B,Hot-Dry,1.509648074,88.8,61.5,75.2,175.26246227243382,250.0
57394,Genesis Solar Energy Project,2021,CA,538607.0,0.0,0.0,0.0,8,Dry-Hybrid,DC,2,SUN,33.665,-114.998055,3B,B,Hot-Dry,1.509648074,89.6,61.5,75.6,180.6069952463169,250.0
57394,Genesis Solar Energy Project,2023,CA,618184.0,0.0,0.0,0.0,10,Dry-Hybrid,DC,2,SUN,33.665,-114.998055,3B,B,Hot-Dry,1.509648074,87.9,60.1,74.0,196.1989634429307,250.0
56564,John W Turk Jr Power Plant,2024,AR,2743215.974,5317.05880879,6060.36191639,743.3031076000001,12,Closed,RI,1,SUB,33.649722,-93.811944,3A,A,Mixed-Humid,0.408889176,79.7,58.3,69.0,1029.7235633797732,609.0
56564,John W Turk Jr Power Plant,2023,AR,3112401.032,5994.67748207,6717.08512647,740.0476550000001,11,Closed,RI,1,SUB,33.649722,-93.811944,3A,A,Mixed-Humid,0.408889176,78.6,57.5,68.0,1019.010505200594,609.0
56564,John W Turk Jr Power Plant,2021,AR,3421595.046,6425.544204500001,7087.044602000001,662.068209,9,Closed,RI,1,SUB,33.649722,-93.811944,3A,A,Mixed-Humid,0.408889176,76.5,56.5,66.5,1379.079395237919,609.0
3452,Lake Hubbard,2024,TX,1693771.037,2219.86284466,1987797.7243693199,0.0,54,Closed,RC,1,NG,32.8358,-96.5458,2A,A,Hot-Humid,1.107253721,79.8,60.4,70.1,777.322845056421,927.5
3452,Lake Hubbard,2021,TX,336126.996,496.96376644,215279.59407539002,0.0,51,Closed,RC,1,NG,32.8358,-96.5458,2A,A,Hot-Humid,1.107253721,77.6,58.6,68.1,920.3527687577041,927.5
3452,Lake Hubbard,2022,TX,546429.997,761.11346165,316117.85538222,0.0,52,Closed,RC,1,NG,32.8358,-96.5458,2A,A,Hot-Humid,1.107253721,78.7,57.5,68.1,721.372033824905,927.5
3452,Lake Hubbard,2023,TX,899669.001,1340.7240846200002,299372.0267616,0.0,53,Closed,RC,1,NG,32.8358,-96.5458,2A,A,Hot-Humid,1.107253721,79.6,60.0,69.8,776.325582577331,927.5
3628,R W Miller,2021,TX,256641.0,335.8037211,163423.50853704,163087.70481594,53,Open,ON,3,NG,32.6581,-98.3103,3A,A,Mixed-Humid,1.107253721,76.9,53.4,65.2,920.3527687577041,603.6
