plant_code,plant_name,year,state,net_gen_mwh,consumption_ML,withdrawal_ML,discharge_ML,facility_age_yrs,cooling_category,cooling_type_eia,n_cooling_systems,primary_fuel,LAT,LON,ashrae_zone,moisture_regime,ba_climate_zone,bws_raw,max_temp_f,min_temp_f,mean_temp_f,state_water_intensity_L_per_MWh,capacity_mw,predicted_ceiling_75,predicted_ceiling_90,excess_pct_75,excess_pct_90,overconsumer_75,overconsumer_90,excess_ratio,risk_score
1122,Ames Electric Services Power Plant,2023,IA,329464.998,690.24301563,711.3656034300001,0.0,55,Closed,RI,2,NG,42.0258,-93.6089,5A,A,Cold,0.1383025,63.0,40.2,51.6,313.8059884881969,108.8,420.2605879775284,664.6945120114027,0.6424167180456799,0.03843645939137671,True,True,0.03843645939137671,0.005315858424975877
1122,Ames Electric Services Power Plant,2024,IA,305566.002,690.2354448100001,711.35803261,0.0,56,Closed,RI,2,NG,42.0258,-93.6089,5A,A,Cold,0.1383025,64.0,41.2,52.6,263.1998697098873,108.8,398.97013712640603,644.7074666822325,0.7300428793529282,0.07061804070931865,True,True,0.07061804070931865,0.009766651575200543
1122,Ames Electric Services Power Plant,2021,IA,257445.998,664.1236866300001,703.10962422,38.98593759,53,Closed,RI,2,NG,42.0258,-93.6089,5A,A,Cold,0.1383025,61.8,39.5,50.7,297.7589300870434,108.8,353.0281865682656,570.9033890576015,0.8812200042320911,0.16328559150135474,True,True,0.16328559150135474,0.022582805518616113
1122,Ames Electric Services Power Plant,2022,IA,322424.002,691.41649273,714.03810289,22.62161016,54,Closed,RI,2,NG,42.0258,-93.6089,5A,A,Cold,0.1383025,59.8,36.9,48.3,278.79820189993904,108.8,400.9478341284356,618.1557689905202,0.7244549885971414,0.11851498831616222,True,True,0.11851498831616222,0.016390919171596026
404,Scattergood,2022,CA,1888081.0,0.0,136787.5316386,136787.5316386,64,Dry-Hybrid,DC,2,NG,33.918151,-118.427648,3B,B,Hot-Dry,1.509648074,72.3,57.4,64.8,175.26246227243382,876.0,127.06728529547092,676.1756098075365,-1.0,-1.0,False,False,0.0,0.0
404,Scattergood,2024,CA,1055478.0,0.0,110768.66742,110768.66742,66,Dry-Hybrid,DC,2,NG,33.918151,-118.427648,3B,B,Hot-Dry,1.509648074,69.0,55.9,62.5,177.1685916233332,876.0,84.52675290341756,473.33919549723936,-1.0,-1.0,False,False,0.0,0.0
404,Scattergood,2023,CA,1357901.0,0.0,120744.9640586,120744.9640586,65,Dry-Hybrid,DC,2,NG,33.918151,-118.427648,3B,B,Hot-Dry,1.509648074,69.3,55.8,62.5,196.1989634429307,876.0,100.4667242049871,544.5058089641204,-1.0,-1.0,False,False,0.0,0.0
404,Scattergood,2021,CA,1905079.0,0.0,132537.97359145002,132537.97359145002,63,Dry-Hybrid,DC,2,NG,33.918151,-118.427648,3B,B,Hot-Dry,1.509648074,69.6,55.8,62.7,180.6069952463169,876.0,125.85797412629482,656.0246131366627,-1.0,-1.0,False,False,0.0,0.0
58079,Newark Energy Center,2024,NJ,3122664.0,2527.37819683,3514.22701301,986.84881618,9,Closed,RI,1,NG,40.707222,-74.125833,4A,A,Mixed-Humid,0.355848805,67.1,50.3,58.7,530.816931471863,735.0,2550.6722308356893,3307.8366467847254,-0.00913250778523488,-0.23594225873074615,False,False,0.0,0.0
58079,Newark Energy Center,2022,NJ,4508038.0,2990.72373706,4123.99978286,1133.2760458,7,Closed,RI,1,NG,40.707222,-74.125833,4A,A,Mixed-Humid,0.355848805,65.7,48.0,56.9,446.906278716345,735.0,3158.0653382050596,3877.2678738154127,-0.052988644383200424,-0.2286517634601841,False,False,0.0,0.0
58079,Newark Energy Center,2021,NJ,4273117.0,2276.6212822,3196.778745,920.14610657,6,Closed,RI,1,NG,40.707222,-74.125833,4A,A,Mixed-Humid,0.355848805,66.4,49.5,58.0,498.99284424211896,735.0,3105.102375559672,3862.6310036863792,-0.26681281103021415,-0.41060347726012114,False,False,0.0,0.0
58079,Newark Energy Center,2023,NJ,3681773.0,2537.82214302,3481.6043496300003,943.78599202,8,Closed,RI,1,NG,40.707222,-74.125833,4A,A,Mixed-Humid,0.355848805,67.2,50.2,58.7,510.4006557529431,735.0,2834.3596322790418,3609.2800492586507,-0.10462239367295915,-0.29686194798287513,False,False,0.0,0.0
1233,Fort Dodge,2024,KS,104891.0,321.6462877,353.54593777,31.90343548000001,55,Closed,RI,1,NG,37.7328,-99.9497,4A,A,Mixed-Humid,1.333534896,72.1,44.9,58.5,1039.9325794543531,149.0,227.56773949677856,406.46261385632835,0.4134089849961059,-0.20866944034933607,True,False,0.0,0.0
1233,Fort Dodge,2022,KS,6244.0,13.31707238,15.66024117,2.34316879,53,Closed,RI,1,NG,37.7328,-99.9497,4A,A,Mixed-Humid,1.333534896,71.3,41.5,56.4,879.161583791054,149.0,32.506881965274914,81.72802828047288,-0.590330675386652,-0.8370562381084407,False,False,0.0,0.0
1233,Fort Dodge,2023,KS,107336.0,300.57669564,322.97875202,22.40584179,54,Closed,RI,1,NG,37.7328,-99.9497,4A,A,Mixed-Humid,1.333534896,70.6,43.3,57.0,1173.459784020496,149.0,234.33156023773412,408.12374485812825,0.2826983071979671,-0.2635157855260631,True,False,0.0,0.0
1233,Fort Dodge,2021,KS,910.0,7.51782426,8.60423693,1.08641267,52,Closed,RI,1,NG,37.7328,-99.9497,4A,A,Mixed-Humid,1.333534896,70.6,43.2,56.9,788.8131603352771,149.0,8.21159168608393,27.87686986350108,-0.08448635205031532,-0.7303203588921217,False,False,0.0,0.0
55218,Hinds Energy Facility,2021,MS,3488639.0,3320.8644848,3638.59287315,317.72460294,20,Closed,RI,1,NG,32.378969,-90.219906,3A,A,Hot-Humid,0.173674303,76.8,56.4,66.6,1368.6581713499852,600.4,3320.8644847999985,4304.204610569769,4.108093115222541e-16,-0.2284603578916755,True,False,0.0,0.0
55218,Hinds Energy Facility,2022,MS,3069671.0,2901.51297959,3138.52507051,237.01966174,21,Closed,RI,1,NG,32.378969,-90.219906,3A,A,Hot-Humid,0.173674303,77.9,55.5,66.7,1113.947101091546,600.4,2907.08823228381,3892.1903216737637,-0.0019178133748730501,-0.25452952199360623,False,False,0.0,0.0
55218,Hinds Energy Facility,2024,MS,3437594.0,4171.09406867,4430.45143482,259.38386402000003,23,Closed,RI,1,NG,32.378969,-90.219906,3A,A,Hot-Humid,0.173674303,78.4,57.5,68.0,1101.6484788874882,600.4,3158.6884323293757,4226.126585286487,0.32051456103697606,-0.013021975443917502,True,False,0.0,0.0
55218,Hinds Energy Facility,2023,MS,3310028.0,3063.71779809,3391.60622688,330.95082548,22,Closed,RI,1,NG,32.378969,-90.219906,3A,A,Hot-Humid,0.173674303,79.0,56.9,67.9,1190.170189531418,600.4,3130.6979432237877,4179.845395411752,-0.021394636706732497,-0.2670260480320477,False,False,0.0,0.0
2706,Asheville,2022,NC,4014932.996,7149.3221673200005,7152.0400917,0.37475559,3,Closed,RI,4,NG,35.4731,-82.5417,4A,A,Mixed-Humid,0.466937329,67.3,46.1,56.7,623.1265088468831,1011.5,4232.065454933891,5954.932865632394,0.6893222100298732,0.20057141342109255,True,True,0.20057141342109255,0.09365428005659972
2706,Asheville,2021,NC,3791743.051,3472.26574316,3472.82598384,0.57538232,57,Closed,RC,6,NG,35.4731,-82.5417,4A,A,Mixed-Humid,0.466937329,68.2,46.8,57.5,591.717160600264,1011.5,4931.43334507219,7668.780502594546,-0.2958911739870286,-0.5472206119362468,False,False,0.0,0.0
2706,Asheville,2023,NC,3878968.038,5992.0011972,5992.33431328,0.3028328,4,Closed,RI,4,NG,35.4731,-82.5417,4A,A,Mixed-Humid,0.466937329,69.5,47.5,58.5,578.674958196594,1011.5,4159.505644524611,5992.001197200024,0.44055609230572995,-3.946404793301105e-15,True,False,0.0,0.0
2706,Asheville,2024,NC,3835288.03,6422.334176820001,7431.289787400001,1029.72994066,5,Closed,RI,4,NG,35.4731,-82.5417,4A,A,Mixed-Humid,0.466937329,69.9,48.6,59.2,453.3794956173031,1011.5,4052.4180949870433,5930.838261198045,0.5848152945434261,0.08287123910249276,True,True,0.08287123910249276,0.03869567503743833
568,Bridgeport Station,2022,CT,3184914.0,0.0,0.0,0.0,3,Dry-Hybrid,DC,1,NG,41.1706,-73.1844,5A,A,Cold,0.123929499,61.7,45.7,53.7,88.68867951447731,576.3,137.84753828335312,591.9776990677502,-1.0,-1.0,False,False,0.0,0.0
568,Bridgeport Station,2021,CT,3919622.004,0.0,65478.71621355,65478.71621355,2,Dry-Hybrid,DC,1,NG,41.1706,-73.1844,5A,A,Cold,0.123929499,62.4,47.1,54.8,88.8310129745987,994.9,174.4953932664682,750.417390409129,-1.0,-1.0,False,False,0.0,0.0
568,Bridgeport Station,2024,CT,3484998.952,0.0,0.0,0.0,5,Dry-Hybrid,DC,1,NG,41.1706,-73.1844,5A,A,Cold,0.123929499,62.8,47.6,55.2,103.6138723826102,576.3,148.5712649422825,639.154997805263,-1.0,-1.0,False,False,0.0,0.0
10864,Archer Daniels Midland Cedar Rapids,2023,IA,942184.005,759.1109797600001,852.7393107,95.3166238,35,Closed,RI,2,SUB,41.9221,-91.6875,5A,A,Cold,0.1383025,62.3,40.6,51.4,313.8059884881969,294.6,2332.5402712420587,3548.4717197085615,-0.6745561098691,-0.7860738256574449,False,False,0.0,0.0
10864,Archer Daniels Midland Cedar Rapids,2022,IA,923791.997,771.8072449,852.5121861000001,80.6670871,34,Closed,RI,2,SUB,41.9221,-91.6875,5A,A,Cold,0.1383025,58.2,36.5,47.3,278.79820189993904,294.6,2214.414688059265,3258.992159780472,-0.6514621904100448,-0.7631760964555405,False,False,0.0,0.0
10864,Archer Daniels Midland Cedar Rapids,2021,IA,941677.0,1043.4482665,1149.0990596,114.25881544,33,Closed,RI,2,SUB,41.9221,-91.6875,5A,A,Cold,0.1383025,59.5,39.1,49.3,297.7589300870434,294.6,2286.562012265473,3415.7044587566247,-0.5436606307186153,-0.6945144759743549,False,False,0.0,0.0
10864,Archer Daniels Midland Cedar Rapids,2024,IA,1015542.998,940.7500932,1027.2467117,86.5344726,36,Closed,RI,2,SUB,41.9221,-91.6875,5A,A,Cold,0.1383025,62.9,41.6,52.3,263.1998697098873,294.6,2445.118970936446,3729.5041745384397,-0.6152538570179651,-0.7477546480246462,False,False,0.0,0.0
50888,Northampton Generating Company LP,2024,PA,494556.004,1286.17254111,1286.17254111,0.0,29,Closed,RI,1,WC,40.6917,-75.4792,5A,A,Cold,0.176300101,64.4,43.9,54.2,1028.33184868683,134.1,1222.9079426986807,1382.9026019379469,0.05173291970915552,-0.06994712475946821,True,False,0.0,0.0
50888,Northampton Generating Company LP,2021,PA,62055.0,126.42133777,126.42133777,0.0,26,Closed,RI,1,WC,40.6917,-75.4792,5A,A,Cold,0.176300101,63.2,43.5,53.3,1188.6384207251313,134.1,314.9713363867674,447.6299266842322,-0.5986258965013833,-0.7175762159012654,False,False,0.0,0.0
50888,Northampton Generating Company LP,2023,PA,508907.997,777.31880186,777.31880186,0.0,28,Closed,RI,1,WC,40.6917,-75.4792,5A,A,Cold,0.176300101,64.0,43.3,53.6,1089.5722832110791,134.1,1255.1962649477255,1401.2899319003745,-0.38071931572201373,-0.44528338913715687,False,False,0.0,0.0
50888,Northampton Generating Company LP,2022,PA,427899.997,636.0018757400001,636.0018757400001,0.0,27,Closed,RI,1,WC,40.6917,-75.4792,5A,A,Cold,0.176300101,62.9,41.5,52.2,1135.816208083482,134.1,1116.2774178797886,1252.1236602180395,-0.43024747652067,-0.4920614505205904,False,False,0.0,0.0
2098,Lake Road (MO),2023,MO,51256.0,2.0403359900000004,1650.95357576,1648.9283814100002,72,Closed,RI,4,NG,39.7246,-94.8773,4A,A,Mixed-Humid,0.27376985,67.8,43.2,55.5,762.6282873396681,278.4,192.60749643711907,429.23798016101466,-0.9894067675051988,-0.9952466089109014,False,False,0.0,0.0
2098,Lake Road (MO),2022,MO,37497.0,279.09449389,1201.42478203,922.32650273,71,Closed,RI,4,NG,39.7246,-94.8773,4A,A,Mixed-Humid,0.27376985,63.9,39.3,51.6,608.829782958031,278.4,147.15407570746217,331.89691554419704,0.8966140934134328,-0.1590928363031611,True,False,0.0,0.0
2098,Lake Road (MO),2021,MO,9549.0,0.10977689,592.17061335,592.05705105,70,Closed,RI,4,NG,39.7246,-94.8773,4A,A,Mixed-Humid,0.27376985,66.2,43.2,54.7,442.789457206468,278.4,58.30764412736122,161.9995217489835,-0.9981172813334696,-0.9993223628760454,False,False,0.0,0.0
2098,Lake Road (MO),2024,MO,54094.0,3.0245425900000003,1730.84465381,1727.82389663,73,Closed,RI,4,NG,39.7246,-94.8773,4A,A,Mixed-Humid,0.27376985,69.2,45.2,57.2,811.607404875409,278.4,204.27147949396547,457.94970774342346,-0.9851935150345383,-0.9933954699853317,False,False,0.0,0.0
126,H Wilson Sundt Generating Station,2021,AZ,818629.0,1062.564587,1239.343234,177.157188,59,Closed,RI,2,NG,32.16,-110.9047,2B,B,Hot-Dry,1.058806803,85.8,57.9,71.9,1543.692044522998,528.9,1473.4601351771473,2446.4498680204492,-0.27886438076436126,-0.5656708110435238,False,False,0.0,0.0
126,H Wilson Sundt Generating Station,2022,AZ,937837.0,1346.0917960000002,1569.809527,223.717731,60,Closed,RI,2,NG,32.16,-110.9047,2B,B,Hot-Dry,1.058806803,85.2,57.2,71.2,1649.279514148895,528.9,1636.7322966617696,2638.8670990633113,-0.17757363330249618,-0.48989784423861016,False,False,0.0,0.0
126,H Wilson Sundt Generating Station,2023,AZ,1390938.0,1789.741848,2088.4106970000003,298.668849,61,Closed,RI,2,NG,32.16,-110.9047,2B,B,Hot-Dry,1.058806803,85.9,58.1,72.0,1487.918450667501,528.9,2074.640538624128,3248.922601499669,-0.1373243630981341,-0.4491275824256713,False,False,0.0,0.0
126,H Wilson Sundt Generating Station,2024,AZ,1805541.0,2240.96272,2614.204146,373.619967,62,Closed,RI,2,NG,32.16,-110.9047,2B,B,Hot-Dry,1.058806803,86.4,58.3,72.4,1447.974905796489,528.9,2455.950583533629,3752.0650447140188,-0.08753753637188573,-0.40273884026687884,False,False,0.0,0.0
1588,Mystic Generating Station,2023,MA,1306437.0,0.0,0.0,0.0,20,Dry-Hybrid,DC,2,NG,42.3908,-71.0675,5A,A,Cold,0.170484735,61.0,47.0,54.0,41.6574359983255,1744.4,99.34338268764593,516.2151132210741,-1.0,-1.0,False,False,0.0,0.0
1588,Mystic Generating Station,2022,MA,1616842.0,0.0,0.0,0.0,19,Dry-Hybrid,DC,2,NG,42.3908,-71.0675,5A,A,Cold,0.170484735,61.5,45.6,53.6,73.2312604230068,1744.4,114.93518207484067,578.3447221218172,-1.0,-1.0,False,False,0.0,0.0
2049,Jack Watson,2023,MS,3271540.0,13827.82260966,234340.51888545003,221270.15303138,66,Closed,RI,2,NG,30.4392,-89.0286,2A,A,Hot-Humid,0.173674303,80.8,62.2,71.5,1190.170189531418,919.1,3764.241480257514,5497.587748489465,2.6734685280376937,1.515252733066312,True,True,1.515252733066312,0.26316046228413675
2049,Jack Watson,2021,MS,2155493.0,12607.47077763,211212.85997501,198605.39298279,64,Closed,RI,2,NG,30.4392,-89.0286,2A,A,Hot-Humid,0.173674303,77.4,60.4,68.9,1368.6581713499852,919.1,2893.1940254996503,4285.732202755699,3.357630586304252,1.9417308831203857,True,True,1.9417308831203857,0.33722875773950745
2049,Jack Watson,2024,MS,2397023.0,9377.7854635,194120.05688838003,184742.23735619,67,Closed,RI,2,NG,30.4392,-89.0286,2A,A,Hot-Humid,0.173674303,80.2,62.1,71.1,1101.6484788874882,919.1,3000.806683345819,4556.58207201963,2.1250881689732912,1.0580745206117734,True,True,1.0580745206117734,0.1837603548893089
2049,Jack Watson,2022,MS,2595782.0,13219.88576366,213058.19813968003,199838.30859061,65,Closed,RI,2,NG,30.4392,-89.0286,2A,A,Hot-Humid,0.173674303,78.5,59.6,69.1,1113.947101091546,919.1,3121.945168419184,4606.655963151601,3.234502866158271,1.8697358494763168,True,True,1.8697358494763168,0.32472507045191223
55294,Westbrook Energy Center Power Plant,2024,ME,3022422.0,1996.0088389,2319.0935824,322.9711812,23,Closed,RI,1,NG,43.6575,-70.375,6A,A,Cold,0.027245676,57.8,40.4,49.1,552.2139849664051,563.9,2227.519572056719,2629.2912624355563,-0.10393207586632332,-0.24085670255829178,False,False,0.0,0.0
55294,Westbrook Energy Center Power Plant,2023,ME,2356897.0,1538.9584355000002,1860.6804314,273.7608512,22,Closed,RI,1,NG,43.6575,-70.375,6A,A,Cold,0.027245676,57.1,40.5,48.8,378.2801821091097,563.9,1822.0341377760062,2233.8231573244943,-0.15536245803908547,-0.31106523340762166,False,False,0.0,0.0
55294,Westbrook Energy Center Power Plant,2022,ME,2461720.0,1903.4555644,2179.0334124,269.1805051,21,Closed,RI,1,NG,43.6575,-70.375,6A,A,Cold,0.027245676,57.6,38.9,48.2,483.09151825858,563.9,1904.6050821202602,2294.7420873202486,-0.0006035464942583353,-0.17051437940774636,False,False,0.0,0.0
55294,Westbrook Energy Center Power Plant,2021,ME,1876320.0,1316.5277439,1530.5548253,214.0270814,20,Closed,RI,1,NG,43.6575,-70.375,6A,A,Cold,0.027245676,57.6,40.1,48.9,502.192908344458,563.9,1604.9114933198873,2007.4781624352227,-0.1796882573401868,-0.3441882614040731,False,False,0.0,0.0
50637,Clearwater Paper IPP Lewiston,2024,ID,375665.996,271.33440339000003,20815.29957243,0.0,33,Closed,RI,1,BLQ,46.423056,-116.976389,5B,B,Cold,0.922146382,66.3,45.2,55.8,110.1646422274235,113.8,1110.0084584699393,3443.4239418927014,-0.7555564542598049,-0.921202149962151,False,False,0.0,0.0
50637,Clearwater Paper IPP Lewiston,2023,ID,383063.997,268.66190393,20670.030678270003,0.0,32,Closed,RI,1,BLQ,46.423056,-116.976389,5B,B,Cold,0.922146382,66.1,45.3,55.7,127.5932608456327,113.8,1127.3706979241467,3482.062977364615,-0.7616916029264436,-0.9228440422598745,False,False,0.0,0.0
50637,Clearwater Paper IPP Lewiston,2022,ID,392242.002,277.30778037000005,23743.4921217,0.0,31,Closed,RI,1,BLQ,46.423056,-116.976389,5B,B,Cold,0.922146382,63.9,43.2,53.6,124.6712168621175,113.8,1125.8976814921662,3402.0387398646826,-0.7537007270478783,-0.9184877652565974,False,False,0.0,0.0
50637,Clearwater Paper IPP Lewiston,2021,ID,398670.998,200.48288442000003,18473.71308381,0.0,30,Closed,RI,1,BLQ,46.423056,-116.976389,5B,B,Cold,0.922146382,66.7,45.0,55.8,146.7834924222352,113.8,1162.8706300547415,3573.551858948903,-0.8275965707289706,-0.9438981460649717,False,False,0.0,0.0
2718,G G Allen,2024,NC,197901.0,225.54229862000005,164783.06882182,164557.52273779002,67,Open,ON,5,BIT,35.1897,-81.0122,3A,A,Mixed-Humid,0.466937329,74.2,53.8,64.0,453.3794956173031,435.2,18746.356399067525,12323.717431516368,-0.9879687394276139,-0.9816985175233568,False,False,0.0,0.0
2718,G G Allen,2021,NC,161458.004,189.05851704000003,242842.98128219,242653.9416922,64,Open,ON,5,BIT,35.1897,-81.0122,3A,A,Mixed-Humid,0.466937329,73.8,51.4,62.6,591.717160600264,1148.4,19442.67461634553,13207.096219108935,-0.9902761054859676,-0.9856850806639496,False,False,0.0,0.0
2718,G G Allen,2022,NC,208487.004,246.05165,241076.09573977,240970.10425977,65,Open,ON,5,BIT,35.1897,-81.0122,3A,A,Mixed-Humid,0.466937329,73.4,51.3,62.4,623.1265088468831,435.2,19798.9327328662,12608.455914279995,-0.9875724791169397,-0.9804851877444146,False,False,0.0,0.0
2718,G G Allen,2023,NC,80759.0,98.33359557,189083.20926943,188984.87945927,66,Open,ON,5,BIT,35.1897,-81.0122,3A,A,Mixed-Humid,0.466937329,73.8,53.1,63.5,578.674958196594,435.2,10549.726767920389,7616.497441408136,-0.9906790386392742,-0.9870893942620664,False,False,0.0,0.0
62115,AES Alamitos Energy Center,2021,CA,2930114.0,0.0,0.0,0.0,1,Dry-Hybrid,DC,1,NG,33.767229,-118.100194,3B,B,Hot-Dry,1.509648074,73.7,55.8,64.7,180.6069952463169,678.0,148.60872805818695,712.4134194902192,-1.0,-1.0,False,False,0.0,0.0
62115,AES Alamitos Energy Center,2022,CA,3451862.0,0.0,0.0,0.0,2,Dry-Hybrid,DC,1,NG,33.767229,-118.100194,3B,B,Hot-Dry,1.509648074,76.1,57.3,66.7,175.26246227243382,678.0,168.26408462754478,805.5732828248243,-1.0,-1.0,False,False,0.0,0.0
62115,AES Alamitos Energy Center,2023,CA,2704033.0,0.0,0.0,0.0,3,Dry-Hybrid,DC,1,NG,33.767229,-118.100194,3B,B,Hot-Dry,1.509648074,74.0,56.9,65.4,196.1989634429307,678.0,142.05080713304974,691.4266215697212,-1.0,-1.0,False,False,0.0,0.0
62115,AES Alamitos Energy Center,2024,CA,2397914.0,0.0,0.0,0.0,4,Dry-Hybrid,DC,1,NG,33.767229,-118.100194,3B,B,Hot-Dry,1.509648074,74.3,57.2,65.8,177.1685916233332,678.0,131.01657502077143,650.3735698879103,-1.0,-1.0,False,False,0.0,0.0
6021,Craig (CO),2024,CO,4512996.012,9270.8854851,9270.8854851,0.0,45,Closed,RI,3,SUB,40.4627,-107.5912,6B,B,Cold,1.284841675,61.3,27.9,44.6,700.6470730621251,1427.6,9555.202086373341,12116.855907885169,-0.029755163596048403,-0.23487697175082559,False,False,0.0,0.0
6021,Craig (CO),2021,CO,7283839.956,14300.7111685,14300.7111685,0.0,42,Closed,RI,3,SUB,40.4627,-107.5912,6B,B,Cold,1.284841675,62.0,27.1,44.6,961.537772528365,1427.6,13804.02621888125,16263.720303888309,0.03598116533126982,-0.12069865311929863,True,False,0.0,0.0
6021,Craig (CO),2023,CO,4710528.954,9471.5500692,9471.5500692,0.0,44,Closed,RI,3,SUB,40.4627,-107.5912,6B,B,Cold,1.284841675,57.9,25.1,41.5,776.843322188015,1427.6,9736.155176340999,11880.186366654616,-0.027177577015616256,-0.20274398255360634,False,False,0.0,0.0
55176,Eastman Cogeneration Facility,2022,TX,2221933.42,1067.4099118,1488.06359805,496.02119935,21,Closed,RI,1,NG,32.4481,-94.6903,3A,A,Hot-Humid,1.107253721,78.8,54.8,66.8,721.372033824905,467.7,2091.2816257848744,2963.23163797645,-0.4895905464672208,-0.6397818185658549,False,False,0.0,0.0
55176,Eastman Cogeneration Facility,2024,TX,2726432.31,1015.07283314,1409.5163405500002,476.34085276,23,Closed,RI,1,NG,32.4481,-94.6903,3A,A,Hot-Humid,1.107253721,79.4,57.9,68.6,777.322845056421,467.7,2455.9835331228883,3440.7824714679277,-0.5866939580619698,-0.7049877922951219,False,False,0.0,0.0
55176,Eastman Cogeneration Facility,2021,TX,2125774.42,1024.23352534,1480.08016836,493.36005612,20,Closed,RI,1,NG,32.4481,-94.6903,3A,A,Hot-Humid,1.107253721,76.6,55.4,66.0,920.352768757704,467.7,2096.6175298855014,2926.9236635495395,-0.5114828953109372,-0.6500648315173716,False,False,0.0,0.0
55270,Jackson Generating Station,2024,MI,1996822.0,1591.95039009,2386.06505612,794.10709521,22,Closed,RI,1,NG,42.2488,-84.3767,5A,A,Cold,0.105604749,61.4,41.8,51.6,1381.924819418998,649.0,2069.116935888371,2500.0602793827934,-0.23061361952146048,-0.3632351974797122,False,False,0.0,0.0
55270,Jackson Generating Station,2022,MI,2204621.0,1984.72453169,2496.4400409,511.7117238000001,20,Closed,RI,1,NG,42.2488,-84.3767,5A,A,Cold,0.105604749,58.6,38.6,48.6,1476.414558637139,649.0,2197.8598231495266,2537.694458829902,-0.09697401500069477,-0.21790248436561951,False,False,0.0,0.0
55270,Jackson Generating Station,2021,MI,2140898.0,1936.29778156,2404.24638035,467.94859879,19,Closed,RI,1,NG,42.2488,-84.3767,5A,A,Cold,0.105604749,60.6,41.0,50.8,592.1021720015771,649.0,1850.5114134839168,2315.70152165741,0.04635819452449366,-0.16383965573674647,True,False,0.0,0.0
3943,FirstEnergy Fort Martin Power Station,2024,WV,3860539.03,5006.00409827,9165.4996707,3874.51476599,57,Closed,RN,2,BIT,39.710833,-79.9275,5A,A,Cold,0.164651456,67.7,47.2,57.5,1040.247493390368,1152.0,7957.999006753556,10268.753424160474,-0.37094688073953586,-0.5125012850642805,False,False,0.0,0.0
3943,FirstEnergy Fort Martin Power Station,2021,WV,5208497.988,6039.0803413700005,12304.07016613,5889.26138439,54,Closed,RN,2,BIT,39.710833,-79.9275,5A,A,Cold,0.164651456,65.1,45.8,55.5,846.559193931391,1152.0,9208.719510402021,11399.48251555017,-0.3441997734268752,-0.47023206245265786,False,False,0.0,0.0
3943,FirstEnergy Fort Martin Power Station,2022,WV,4954207.96,5787.547417690001,9904.43062975,4082.912942720001,55,Closed,RN,2,BIT,39.710833,-79.9275,5A,A,Cold,0.164651456,64.4,44.0,54.2,1214.86070114236,1152.0,9463.26706060975,11372.423950464774,-0.38841973066782615,-0.49108937172066364,False,False,0.0,0.0
3943,FirstEnergy Fort Martin Power Station,2023,WV,4367853.998,5078.75967847,9058.39528016,3630.21576082,56,Closed,RN,2,BIT,39.710833,-79.9275,5A,A,Cold,0.164651456,66.2,45.6,55.9,1166.5483358819529,1152.0,8739.425826759452,10862.343184913316,-0.41886803788422494,-0.532443452392125,False,False,0.0,0.0
50006,Linden Cogen Plant,2022,NJ,5242525.908,0.0,0.0,0.0,30,Dry-Hybrid,DC,1,NG,40.6322,-74.2156,4A,A,Mixed-Humid,0.355848805,65.7,48.0,56.9,446.906278716345,974.1,230.00625261157444,950.4441531605588,-1.0,-1.0,False,False,0.0,0.0
50006,Linden Cogen Plant,2024,NJ,5625478.981,0.0,0.0,0.0,32,Dry-Hybrid,DC,1,NG,40.6322,-74.2156,4A,A,Mixed-Humid,0.355848805,67.1,50.3,58.7,530.816931471863,974.1,248.5006195524958,1029.508577370269,-1.0,-1.0,False,False,0.0,0.0
50006,Linden Cogen Plant,2021,NJ,5620204.996,0.0,0.0,0.0,29,Dry-Hybrid,DC,1,NG,40.6322,-74.2156,4A,A,Mixed-Humid,0.355848805,66.4,49.5,58.0,498.99284424211896,974.1,245.4708120832255,1012.6406871522877,-1.0,-1.0,False,False,0.0,0.0
50006,Linden Cogen Plant,2023,NJ,5644191.97,0.0,0.0,0.0,31,Dry-Hybrid,DC,1,NG,40.6322,-74.2156,4A,A,Mixed-Humid,0.355848805,67.2,50.2,58.7,510.4006557529431,974.1,248.07342801339678,1028.6863265154864,-1.0,-1.0,False,False,0.0,0.0
3396,Bull Run,2022,TN,1087060.032,23768.58939,613770.16281,590342.26032,55,Open,ON,1,BIT,36.0211,-84.1567,4A,A,Mixed-Humid,0.201660476,70.9,49.2,60.1,964.348603740159,950.0,48113.375555094615,20907.304002543635,-0.5059879063612447,0.13685577954518932,False,True,0.13685577954518932,0.027598401646433943
3396,Bull Run,2023,TN,755287.997,16515.74383,412776.24804,396264.28962,56,Open,ON,1,BIT,36.0211,-84.1567,4A,A,Mixed-Humid,0.201660476,71.6,50.8,61.2,526.167690152781,950.0,35035.43615135407,16515.74383000007,-0.5285988803264352,-4.185194324047726e-15,False,False,0.0,0.0
3396,Bull Run,2021,TN,817760.004,22807.09525,570226.59158,547419.49633,54,Open,ON,1,BIT,36.0211,-84.1567,4A,A,Mixed-Humid,0.201660476,70.5,50.1,60.3,957.3029783372972,950.0,39837.306371992374,17946.620978979423,-0.42749404196578583,0.27082949356948965,False,True,0.27082949356948965,0.05461560458806222
3476,Knox Lee,2022,TX,364279.0,469.02744064,271298.08616646,270832.84413582,72,Open,OC,1,NG,32.3766,-94.6415,3A,A,Hot-Humid,1.107253721,78.8,54.8,66.8,721.372033824905,351.0,9514.176580580839,4889.451057959059,-0.9507022560841133,-0.9040735994531499,False,False,0.0,0.0
